id,Outlying_polar,Skewed_polar,Clumpy_polar,Sparse_polar,Striated_polar,Convex_polar,Skinny_polar,Stringy_polar,Monotonic_polar,Outlying_contour,Skewed_contour,Clumpy_contour,Sparse_contour,Striated_contour,Convex_contour,Skinny_contour,Stringy_contour,Monotonic_contour,No_of_max_ponits,No_of_min_points,diameter,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,compactness,NF,Perimeter_ratio_diameter,Perimeter_ratio_length,Perimeter_ratio_lw,No_of_Convex_points,perimeter_convexity,area_convexity,area_ratio_convexity,equivalent_diameter,cx,cy,eccentriciry,contrast,correlation_texture,inverse_difference_moments,entropy,Mean_R_val,Mean_G_val,Mean_B_val,Std_R_val,Std_G_val,Std_B_val,correlation,Shape_label
569,0,0.557015409,0.009970005,0.014410203,0.928229665,0.00132971,0.771729894,1,0.054263945,0,0.522925683,0.011969944,0.014565248,0.957219251,0.00097626,0.718025122,1,0.188492095,1,1,1423.464085,136255.5,3171.769887,1422.704224,114.9988937,0.080831203,0.832809668,0.170200395,73.83279366,12.37806763,2.228205068,27.58087303,2.062667267,52,0.924684652,0.033000503,0.96805374,416.5163752,770.9041587,618.8037036,0.997505896,6.110635199,0.996320027,0.434622297,8.978690134,159.3131547,161.8253402,162.1587823,37.63829254,24.30543671,30.90913093,0.434875815,Needle
570,0,0.483868085,0.013183755,0.014575865,0.901041667,0.001017983,0.776070901,1,0.001590189,0,0.496305862,0.014254726,0.014316334,0.915841584,0.000632874,0.770914881,1,0.048281077,1,2,1368.457526,123596,3019.614678,1367.977539,110.7300415,0.080944342,0.815943311,0.170337875,73.77320304,12.35850278,2.206582682,27.27005821,2.042063433,53,0.929763209,0.036412991,0.964866331,396.6954938,885.9498653,632.3435381,0.997422208,5.06943083,0.996851467,0.449409119,8.959630195,160.5081771,163.2245336,162.6271491,36.71884556,24.07683948,30.46023588,-0.2229289,Needle
571,0,0.444123938,0.013207005,0.014555749,0.978142077,0,1,1,0.158230743,0,0.541885294,0.010910135,0.014296575,0.965517241,0.000395761,0.631165488,0.985148759,0.169734781,2,4,1529.02845,148795.5,3420.671469,1528.911499,118.2659912,0.077353065,0.82290097,0.159800057,78.63808584,12.92872477,2.23715358,28.92354289,2.076686629,54,0.918931321,0.037548179,0.963810665,435.2612028,764.0090186,676.1947748,0.997626745,4.940981838,0.997378408,0.46375189,8.911518365,157.9396654,161.4928802,160.4874119,39.7208053,25.95050857,32.95141108,-0.421144909,Needle
572,0,0.524136465,0.025446633,0.014469145,0.970149254,0.00118466,0.337061967,1,0.369397898,0,0.491753586,0.015910899,0.01453772,0.979057592,0.000515579,0.48181354,1,0.23347601,2,2,1038.052503,143778.5,2330.971774,1037.822754,180.3231354,0.17375138,0.768279615,0.332529197,37.79027748,5.756624081,2.245523965,12.92663733,1.91354073,57,0.937048583,0.032852617,0.968192348,427.8603416,736.982004,674.8538826,0.988267924,4.539868672,0.997831134,0.46124875,9.050008996,155.7754203,159.9245113,158.8304085,40.80629249,28.02537081,33.79732143,0.48419559,Needle
573,0,0.463453248,0.006823998,0.014689728,0.922680412,0.002275566,0.629978213,0.968914178,0.056479231,0,0.475803173,0.032407846,0.014294262,0.944162437,0.001649371,0.413932085,1,0.205825468,2,2,1132.60143,144940,2521.884665,1132.568115,163.6132507,0.144462173,0.782177741,0.286383293,43.87955199,6.922430948,2.226630302,15.41369451,1.945626385,55,0.936555723,0.03825721,0.963152474,429.5850784,695.1760856,636.5789566,0.992048731,4.02177823,0.99808187,0.489282358,8.948557226,156.4828423,160.492784,160.3916527,40.65435244,28.12841344,33.7669403,0.456114541,Needle
574,0,0.466212877,0.032786852,0.014734447,0.984293194,0.000168666,0.374532825,1,0.006192864,0,0.499158027,0.010991284,0.014597698,0.968586387,0.00012085,0.602869296,1,0.007373615,2,3,1214.919339,138862,2651.722327,1214.91748,145.4748383,0.11974051,0.785685525,0.248163091,50.63754877,8.351405325,2.182632412,18.22804794,1.949233534,55,0.946797435,0.042790684,0.958965222,420.4813785,774.9874966,617.5169175,0.994516582,3.872652814,0.998032977,0.492367109,8.94289539,157.7104394,162.1995209,162.0331178,39.53835923,27.23671841,32.69295024,0.086208858,Needle
575,0,0.469023675,0.007909948,0.014311298,0.980099502,0.000136726,0.354365103,1,0.001484881,0,0.493890888,0.016760504,0.014570739,0.984455959,0.00043354,0.615640946,1,0.094879749,2,4,1122.839704,130054,2457.967923,1122.638306,153.4301758,0.136669286,0.755045415,0.270508649,46.45459818,7.318245566,2.189063956,16.02010759,1.926203773,56,0.945072783,0.03258262,0.968445508,406.9273839,1006.217144,613.611393,0.992472013,4.462711465,0.997698053,0.460646191,9.087836201,157.0513997,160.8840638,161.0885443,39.32967088,26.92046975,32.59215239,-0.309062033,Needle
576,0,0.481291941,0.012791372,0.014298389,0.955665025,0.000208916,0.788116215,1,0.101823573,0,0.480921011,0.006619152,0.014488927,0.97382199,0.000390948,0.462431481,0.98421082,0.209264733,1,4,825.3538635,93772,1851.99407,825.3438721,142.6181641,0.172798477,0.79664238,0.343561001,36.57682503,5.787158101,2.243878841,12.98568161,1.913292052,54,0.939014458,0.043461801,0.95834845,345.5346851,986.8064119,468.0872049,0.987555933,3.720729632,0.996504292,0.480432028,8.828901206,162.2332227,164.5724934,165.2369946,30.00873078,19.84385897,23.66736495,-0.460584752,Needle
577,0,0.479234994,0.017273748,0.014529236,0.979274611,0.000144558,0.593410757,1,0.102827251,0,0.49899295,0.015574676,0.014374574,0.96875,0.000207414,0.520581776,1,0.157343662,3,4,1412.113664,205398,3154.589429,1409.939819,183.1515045,0.129900228,0.795399189,0.259370385,48.44951978,7.71008498,2.233948661,17.22393402,1.980168608,60,0.94025615,0.066816619,0.937368224,511.3910989,814.6925396,611.2654866,0.994254459,4.41814064,0.998140353,0.477883073,9.065616069,154.8790913,160.5065396,159.813593,44.27075272,29.64657756,35.58974704,-0.404527587,Needle
578,0,0.469124693,0.012514033,0.01472167,0.97382199,0.000421137,0.716012119,0.98421082,0.055713771,0,0.45987913,0.014117647,0.014534774,0.978947368,0.000501959,0.414737529,1,0.168375368,1,1,1424.83192,144482,3052.187405,1424.831909,130.8035431,0.091802789,0.77523006,0.194895233,64.47756785,10.89291533,2.142138566,23.33413403,1.962019701,61,0.953682774,0.037153417,0.964177511,428.9058124,743.6321699,576.5370181,0.995795148,4.559172158,0.997712079,0.469200375,9.021976505,158.3646498,160.3464725,160.8996425,38.43524806,27.90881377,33.08921879,0.411806683,Needle
579,0,0.501130546,0.009179718,0.014495459,0.980295567,0.000183626,0.740734452,1,0.09181427,0,0.491813683,0.005655114,0.014199779,0.970588235,0.000330207,0.734910964,1,0.001132568,3,4,1413.060508,123959,3013.050316,1413.046631,122.8991776,0.086974609,0.713793508,0.171583357,73.23770121,11.49772144,2.132286833,24.51644003,1.96169051,60,0.950219064,0.038012569,0.963379472,397.2776117,877.0201861,592.2881564,0.996431338,4.299351089,0.99759927,0.490367068,8.952419644,160.9125867,163.9589301,163.2972556,36.69597759,26.45036517,31.12556367,-0.03407114,Needle
580,0,0.468062236,0.011594203,0.014172711,0.979381443,0.000156686,0.361214815,1,0.060578318,0,0.481124636,0.013175231,0.014277566,0.979381443,0.000606787,0.392510463,1,0.16490033,1,2,1546.208265,166190.5,3285.508252,1546.189697,135.8957367,0.087890727,0.790929159,0.193468798,64.95295743,11.3779012,2.124880797,24.17668377,1.953235065,63,0.95492625,0.032116758,0.968882631,460.0003441,902.5694313,632.5382495,0.996012901,4.372859064,0.997890165,0.482990267,8.984821187,156.5241698,160.3661434,159.9290135,38.97236577,28.62727065,33.37141431,-0.410360503,Needle
581,0,0.436807568,0.004094732,0.014548363,0.989361702,2.10E-05,0.557622891,1,0.045844294,0,0.445750242,0.015029223,0.014548363,0.989304813,0,1,1,0.014503119,3,4,1269.942125,129434,2704.717276,1269.607422,147.1970215,0.115939005,0.692595871,0.222338405,56.5191182,8.627498789,2.1297957,18.37480982,1.909026534,61,0.954214353,0.03191588,0.969071239,405.9562627,834.8759846,602.1176884,0.993402869,4.105902444,0.997152184,0.469903767,9.026805548,158.0617357,161.3065538,161.5282305,33.02094734,23.78876006,27.37214151,0.121713298,Needle
582,0,0.47949531,0.014465585,0.014832895,0.967391304,0.000364839,0.591764173,1,0.131802845,0,0.502640939,0.008465605,0.01454485,0.989949749,0.000118867,0.412042284,1,0.056236006,2,2,1310.001527,134134.5,2804.013745,1309.955566,150.55336,0.114930127,0.680132421,0.214382871,58.61648629,8.701244043,2.140466013,18.62471714,1.919888125,48,0.952319077,0.04505925,0.956883545,413.2618416,727.5155486,548.742442,0.99335628,5.165327096,0.99680154,0.464515434,9.052849236,160.3707917,162.84068,163.0781018,34.6557933,25.34100179,28.86125191,0.238645354,Needle
583,0,0.470849613,0.020031508,0.014673459,0.989189189,0.000904019,0.486311663,1,0.317040397,0,0.536107969,0.015347976,0.014468703,0.951456311,3.68E-05,0.841875189,1,0.065204843,1,1,1342.054023,127596.5,2849.61172,1342.009521,120.0820465,0.089479281,0.791781014,0.197459144,63.64035814,11.17614216,2.123321172,23.73053927,1.948996754,54,0.956099674,0.033480542,0.96760409,403.0643988,877.4354899,590.8841792,0.995828573,4.48697366,0.997172314,0.464796814,9.063774616,159.7927849,162.3106121,161.7023277,34.24901516,25.03532751,29.12304849,0.256563571,Needle
584,0,0.479888152,0.017055425,0.014680734,0.973404255,1.78E-05,0.781201066,0.983957528,0.19272772,0,0.492714531,0.014774282,0.01428551,0.989949749,8.44E-05,0.636679181,1,0.053300225,1,2,1162.755348,119932,2499.070529,1162.479004,139.82341,0.120280375,0.737853376,0.241316998,52.07412124,8.315884643,2.149265994,17.87304807,1.918963293,67,0.953059217,0.031951439,0.969037846,390.7712439,834.0140292,605.9254907,0.992789245,4.465287959,0.996672529,0.466742188,9.011877575,159.721917,163.9920764,162.7974454,32.26192118,22.80545987,27.1914407,-0.233477758,Needle
585,0,0.485451054,0.014568173,0.014310323,0.979274611,2.90E-05,0.888935014,1,0.046519968,0,0.508041488,0.013337375,0.014310323,0.990049751,1.52E-05,0.589001112,1,0.003618522,2,3,1287.046231,147842,2760.516271,1286.808838,160.4005737,0.124649885,0.716271839,0.243796278,51.54455488,8.023950294,2.144846242,17.21013963,1.907475345,62,0.952731933,0.041493622,0.960159505,433.8643576,897.852663,615.8009378,0.992267148,4.122762598,0.997684729,0.493782715,8.935775961,161.5983434,163.9884193,164.6531741,37.13987241,26.18962603,30.91021505,-0.060597135,Needle
586,0,0.478805111,0.022509116,0.01468675,0.968421053,0.000121499,0.756612859,1,0.154926961,0,0.470139539,0.00898704,0.014550443,0.984615385,6.75E-05,0.408265333,1,0.049954573,2,3,1235.53106,110375,2640.810637,1235.290527,120.4768295,0.097529145,0.741648419,0.198886845,63.18351821,10.25534175,2.137389114,21.91965582,1.947834652,55,0.949942829,0.032770102,0.968269703,374.8784,837.4815669,524.7845648,0.995079055,4.245544749,0.996403863,0.46437832,8.91800506,159.7280074,161.9698777,161.7991268,30.91460869,20.9608451,25.28560135,0.223855511,Needle
587,0,0.497208805,0.015570526,0.014286112,0.975490196,8.64E-05,0.834051965,1,0.288278673,0,0.487222913,0.006584362,0.014476486,0.978835979,0.000147434,0.398204023,1,0.31229624,2,2,929.1824363,60818,2038.615554,929.1748657,83.20535278,0.089547572,0.786653382,0.183895597,68.3342658,11.16733966,2.193988472,24.50101449,2.013685685,41,0.936712133,0.105906146,0.904235864,278.2730361,777.0020792,513.6319271,0.99812729,1.088335725,0.998325078,0.730199019,7.060155025,160.9339139,164.4074691,163.740042,24.24162995,15.08124941,19.0677288,0.55999058,Needle
588,0,0.45975975,0.009705373,0.014263282,0.979166667,6.83E-05,0.837068221,1,0.024390444,0,0.480312204,0.027632154,0.014351057,0.989795918,0,1,1,0.004289277,2,3,751.5457405,71051,1795.395213,751.5280151,124.4027557,0.165533092,0.759967499,0.276987349,45.36803098,6.041230646,2.388936715,14.4321177,2.049699899,35,0.915347556,0.187653939,0.841996113,300.7739066,764.6211074,502.7092035,0.993620859,1.228906601,0.998407375,0.719399759,7.201313507,159.9047283,164.0593267,161.8825711,25.49375101,16.93302795,20.62522141,-0.066330692,Needle
589,0,0.489553499,0.009767071,0.014433476,0.98974359,2.26E-05,0.760675704,1,0.023635852,0,0.499151225,0.006384151,0.014588772,0.989795918,1.49E-05,0.796857366,1,2.08E-05,1,2,867.8582834,82150,2017.291752,866.0495605,125.9436035,0.14542309,0.753162532,0.253676365,49.53701782,6.890848436,2.324448347,16.01742126,2.033574248,30,0.9285966,0.147912355,0.871146647,323.4140204,735.7599638,522.1298958,0.994416721,1.175378998,0.998724995,0.713097968,7.280696648,159.1758781,163.282341,162.1391824,27.40618164,18.81070275,22.17336501,0.004730229,Needle
590,0,0.512265301,0.008808908,0.014727059,0.969543147,0.000245129,0.739841748,1,0.138459009,0,0.482446225,0.010480144,0.014521555,0.969387755,0.000485915,0.62705868,1,0.001002441,5,5,953.3650927,345740,2631.973861,950.539917,508.230072,0.534675149,0.715680047,0.627185989,20.03611501,1.875853369,2.760719771,5.178705483,1.804241848,47,0.889227933,0.05059727,0.951839519,663.4831122,796.5023685,623.6280292,0.84950192,5.049545591,0.998696004,0.455514776,9.391127703,144.9667174,157.5662485,153.4327401,62.50168939,34.09225162,48.52618963,0.031550271,Simple_round
591,0,0.503540999,0.010570933,0.014590176,0.939086294,0.001040546,0.717017153,1,0.065497768,0,0.485311704,0.011838044,0.014590176,0.952879581,0.000803473,0.415388979,1,0.064283259,2,2,908.9829481,317778,2543.80734,908.87854,496.0187073,0.545748068,0.704887683,0.617113801,20.36313333,1.832557794,2.798520418,5.128450404,1.810671453,44,0.877536671,0.055603283,0.947325587,636.0876638,780.8480769,575.0526642,0.823348424,5.078736,0.998562277,0.458400471,9.391927312,148.1657412,159.7426488,154.6518299,60.19403409,32.40036894,46.11937826,0.254720274,Simple_round
592,0,0.480835811,0.008116639,0.027944332,0.62987013,0.053527954,0.803580816,0.862950398,0.364460976,0,0.543827098,0.011529867,0.02918537,0.618421053,0.043728389,0.81752915,0.900738592,0.040311128,8,8,852.2968966,266005.5,2304.996159,851.9873047,449.5538635,0.527653242,0.69450561,0.6291585,19.97329864,1.895872699,2.704452132,5.127296962,1.770974453,46,0.901547351,0.058709312,0.944546334,581.9696914,816.4031572,547.2316982,0.868084853,3.910440133,0.998710057,0.479749787,9.217704285,150.1283589,160.7005746,158.9039247,55.4329995,30.30160406,42.7687473,0.203326555,Simple_round
593,0,0.53905738,0.015829599,0.029359737,0.549295775,0.060807924,0.809088722,0.89371112,0.021181246,0,0.53069523,0.012581846,0.029259075,0.554794521,0.051429158,0.829661181,0.89663812,0.000905746,9,9,925.0135134,272374.5,2433.942334,920.4299316,424.3121338,0.460993411,0.697413358,0.577771002,21.74974267,2.180030783,2.631250569,5.73620724,1.809969656,48,0.885731539,0.054006524,0.948760731,588.8955632,792.859436,491.5577993,0.879783426,3.954843475,0.99870041,0.480565438,9.235022001,150.6454267,162.1281335,158.789515,55.65571925,30.22495223,42.6206145,0.029021229,Simple_round
594,0,0.57568434,0.008480367,0.028924155,0.558441558,0.070200791,0.798093725,0.803261146,0.159244742,0,0.596452567,0.054032868,0.029471929,0.6,0.050315546,0.823570346,0.883242355,0.083557534,8,10,1170.359347,419654,2983.713975,1169.638428,498.9578247,0.426591511,0.719077833,0.592361541,21.21402175,2.345607762,2.549399877,5.979892141,1.788158142,57,0.909339437,0.03519447,0.966002069,730.9720021,810.4867273,529.1335165,0.90267062,5.66173607,0.99868284,0.444725201,9.586602721,139.87098,156.7830685,152.162786,64.23069379,36.67552439,50.91050174,0.293580296,Simple_round
595,0,0.531328339,0.013453651,0.029400536,0.647058824,0.035072809,0.805857024,0.955562205,0.058512105,0,0.59436362,0.018375718,0.028782221,0.624113475,0.037133584,0.818698843,0.95684062,0.00097569,8,7,1084.037361,461678.5,3038.785043,1075.812988,582.690918,0.541628447,0.736486207,0.628274675,20.00139607,1.860398588,2.80321062,5.215089079,1.832244731,53,0.878989176,0.033187597,0.96787844,766.6989782,883.8091357,582.2982289,0.836189893,5.108569492,0.998971246,0.440729225,9.661922357,140.7233331,157.0429225,149.8336296,69.35297772,39.30175798,54.44928017,-0.033882323,Simple_round
596,0,0.565695268,0.015732218,0.028862489,0.628787879,0.046426901,0.777824086,0.908456573,0.360125689,0,0.504775048,0.017653055,0.029261079,0.676470588,0.039254148,0.808192186,0.888996359,6.75E-07,7,5,1113.75491,518023.5,3203.0937,1102.948853,638.3945923,0.578807069,0.735707001,0.634483072,19.80568305,1.744618334,2.87594126,5.017419851,1.839438228,59,0.872654445,0.033552532,0.967536694,812.1379226,822.6569321,622.5538563,0.813147342,5.528714331,0.998976362,0.432643489,9.697718842,131.4238934,152.0309269,145.1647612,71.00287594,41.54337996,57.21158283,0.002655014,Simple_round
597,0,0.548684397,0.015779093,0.029547185,0.649350649,0.047051378,0.803831562,0.842421125,0.210147275,0,0.561234578,0.020794574,0.029203553,0.674074074,0.045221939,0.790484879,0.977612781,0.002046825,7,8,1142.261354,483955.5,3148.892691,1140.468384,576.9859009,0.505920119,0.73545648,0.613337575,20.48850603,1.9797041,2.756718225,5.457486372,1.833465216,52,0.880287936,0.034619919,0.966538515,784.9785223,839.725614,686.511436,0.860632626,6.178244394,0.998867248,0.430066997,9.731672128,137.0226007,156.0303784,150.3401678,71.1194673,41.95158319,57.54401014,-0.045464175,Simple_round
598,0,0.527978821,0.035881398,0.029497154,0.596899225,0.038395825,0.804324518,0.906313987,0.134972545,0,0.535510001,0.022545653,0.029522212,0.678832117,0.036350981,0.799589118,0.933845723,0.075833792,6,8,1047.374336,441413,2977.027683,1041.440918,578.4626465,0.555444516,0.732715135,0.625877353,20.07800818,1.81061706,2.842372188,5.146447573,1.837780809,58,0.884163446,0.030606258,0.970302667,749.6829244,889.3198679,571.5614007,0.849739569,5.72331487,0.998681163,0.435698584,9.659476555,140.2305594,158.340822,152.7212465,67.19373284,35.66816322,51.40600819,0.277209237,Simple_round
599,0,0.510755044,0.017956455,0.029506098,0.636363636,0.04501583,0.768140452,0.862801408,0.358225641,0,0.516604027,0.02594955,0.029606232,0.734375,0.033149264,0.763313879,0.952763904,0.000987044,6,8,1087.800074,417731,2866.223641,1087.688843,530.1916504,0.487447907,0.724367819,0.63897876,19.66633542,2.051711061,2.634880904,5.406014295,1.771591692,54,0.910950799,0.029898427,0.970969538,729.2952957,758.9277246,561.4041297,0.875156964,5.116764058,0.99864272,0.45018123,9.505980903,140.3198016,155.8706409,150.020197,62.93951239,33.05488489,47.67655679,-0.035596733,Simple_round
600,0,0.539589547,0.007525227,0.028340511,0.602649007,0.068438271,0.808799998,0.880135995,0.26779363,0,0.551530022,0.015734565,0.029399375,0.666666667,0.049814146,0.782176076,0.851196275,0.027838248,11,11,997.2005816,420113,2874.635768,995.9783325,582.0657349,0.584416062,0.72467653,0.638866822,19.66978123,1.71320956,2.882705668,4.938678909,1.821644799,53,0.878241746,0.032411518,0.968606009,731.3716462,835.0122119,663.8554929,0.798340874,4.50369731,0.998914115,0.46790326,9.402481647,139.3234542,157.6411095,153.9743736,64.46233703,35.37584912,50.14318447,0.166450214,Simple_round
601,0,0.510461359,0.009893643,0.014524035,0.875621891,0.004614515,0.6978431,0.97000203,0.369302908,0,0.560058225,0.015335147,0.014506938,0.886138614,0.001798533,0.810572406,1,0.00341529,4,4,776.5957765,242711,2174.385986,760.4046021,454.9521484,0.598302729,0.701582912,0.645098516,19.47976984,1.706983425,2.799894169,4.779372938,1.789092779,48,0.891219527,0.051429478,0.951086137,555.9039873,801.5703857,624.9904492,0.835811899,4.027082568,0.998620754,0.482189845,9.132277662,153.0935182,162.1944929,158.7545822,54.10519311,29.70852162,42.0196792,-0.059411686,Simple_round
602,0,0.531419859,0.004289919,0.028771151,0.553191489,0.069362098,0.769552157,0.806354574,0.339218047,0,0.516954544,0.008684485,0.029788647,0.563758389,0.058241244,0.790167539,0.838180758,0.005991407,9,10,834.0215825,228476,2216.219464,833.9608154,379.6811523,0.455274571,0.721565736,0.584554383,21.49735077,2.196636776,2.657268722,5.837054199,1.826090003,46,0.892252521,0.053852483,0.94889941,539.3557993,885.6279285,555.8501897,0.888872718,3.965305569,0.998532496,0.481751584,9.058160576,153.5621117,161.3775043,156.930448,52.28329706,28.51503915,40.28888049,-0.07754858,Simple_round
603,0,0.519506412,0.016422706,0.028941112,0.748091603,0.023132916,0.792025152,0.953853607,0.026720781,0,0.513983918,0.012852553,0.014552887,0.876712329,0.004556489,0.771085914,1,0.030908229,5,5,744.8227977,220893.5,2092.11896,735.1553345,418.5657654,0.569356904,0.717860603,0.634190964,19.81480553,1.779464207,2.808881477,4.99830405,1.813366299,45,0.884288635,0.049489913,0.952843842,530.3304059,840.3641881,567.6454848,0.846209009,3.929385016,0.998539291,0.482198396,9.072899851,154.921616,161.8777213,157.8259111,51.87340279,28.59917595,40.21223582,0.177269933,Simple_round
604,0,0.543167568,0.027044822,0.028784408,0.625806452,0.06425621,0.77897929,0.825111649,0.228678994,0,0.532282308,0.015627598,0.029494823,0.617021277,0.062181239,0.770744632,0.850269719,0.007691647,8,8,786.7566333,214372,2121.391039,772.8466797,388.240448,0.502351188,0.714453445,0.598599657,20.99294655,2.026467457,2.696375154,5.464116502,1.827073083,47,0.891436884,0.059373426,0.943954205,522.44321,844.666436,542.818439,0.884097682,4.024397428,0.998471389,0.483950389,9.103005916,153.2989594,161.0725308,159.2918118,50.75681803,28.63737758,39.83999212,0.087084134,Simple_round
605,0,0.57538901,0.010169984,0.029180788,0.617021277,0.056004875,0.795757324,0.827754304,0.209692922,0,0.542713906,0.050190634,0.028764566,0.660130719,0.045885542,0.754511304,0.862051581,2.55E-05,11,12,815.1570401,209410,2142.846883,815.1290283,366.6279602,0.44977905,0.700721551,0.573092865,21.92728505,2.223390272,2.628753452,5.844744851,1.813272021,50,0.895990464,0.059741655,0.943626208,516.3613977,824.5506388,506.7800085,0.897687459,3.834791832,0.998455523,0.485363068,9.045882277,154.1165436,161.2308906,158.6480903,49.88688843,27.49632373,38.61616876,-0.002029029,Simple_round
606,0,0.525998863,0.009616669,0.028617441,0.573426573,0.072634995,0.781342466,0.831375535,0.100204564,0,0.510766463,0.009543234,0.029035485,0.624203822,0.057291069,0.7606726,0.903915275,0.006105198,8,10,715.6311899,199553,1979.533175,715.62854,397.7853088,0.55585445,0.701006216,0.639944862,19.63664585,1.799038763,2.766135968,4.976385831,1.777895233,47,0.897840564,0.060091805,0.943314527,504.0622688,816.7340918,475.6936545,0.846699122,3.736632588,0.998377313,0.485587272,9.038859153,153.8803437,161.7602308,157.7851347,48.22448447,26.55580363,37.13950871,0.07599579,Simple_round
607,0,0.532348166,0.022246123,0.028772749,0.617449664,0.075500651,0.775258171,0.838180758,0.454111377,0,0.588943494,0.010430248,0.028798397,0.571428571,0.055597744,0.791134023,0.850269719,0.019776066,10,11,1108.498534,408458,3009.062173,1101.773438,508.7741699,0.461777488,0.728668599,0.566884977,22.16740806,2.178763388,2.714538703,5.914337541,1.868347237,50,0.872829459,0.050395634,0.952022236,721.1552385,854.0330425,462.8188774,0.8913429,4.463776621,0.998917923,0.4571814,9.409295398,137.7972766,155.101785,150.818771,64.56666113,35.06605814,50.49824031,0.149147413,Simple_round
608,0,0.576117335,0.014283544,0.028847508,0.641891892,0.061613796,0.766310726,0.877695694,0.167326113,0,0.541961726,0.027712351,0.028287309,0.68902439,0.050436635,0.806276998,0.981595558,0.063912465,11,12,1082.268451,359404,2618.698822,1016.502319,530.0523682,0.521447279,0.667045952,0.658599906,19.08043183,2.041814198,2.41963888,4.940453019,1.69324683,62,0.945504801,0.019046811,0.98130919,676.4668398,761.841883,603.4306516,0.861617682,4.533298937,0.999002127,0.466662594,9.4470495,143.8438696,155.5374348,150.7234402,63.19884861,39.09028094,52.62736292,-0.255749655,Diamond
609,0,0.50475637,0.012592463,0.028932602,0.662721893,0.066462039,0.770159901,0.875154105,0.114427658,0,0.552893999,0.01669956,0.028907062,0.551020408,0.060382533,0.785087063,0.814318756,0.003342402,12,13,1575.05365,500596,3592.692889,1562.999512,483.2063293,0.309153218,0.662820479,0.487368045,25.78414968,3.259588201,2.280997152,7.435111402,1.755782735,62,0.93795789,0.021524343,0.978929192,798.3599584,745.5340104,631.9304962,0.945403974,4.443067149,0.999246776,0.461988385,9.625964651,130.3692754,148.2189131,140.9110961,70.97269185,44.96661791,60.12184128,-0.058335607,Diamond
610,0,0.538709689,0.008223451,0.029471357,0.633136095,0.079417149,0.756261374,0.803027118,0.123257906,0,0.498183803,0.016163335,0.029295507,0.668874172,0.059076779,0.753767539,0.900077904,0.024414176,8,8,1597.579419,401670,3549.850183,1596.344971,385.2965088,0.241361683,0.653051715,0.400552283,31.37261016,4.146363599,2.222017974,9.213294442,1.79136853,62,0.939708074,0.022614335,0.977885764,715.1378384,737.14435,652.7179455,0.967415422,5.126602677,0.999031472,0.453967331,9.521397896,141.139185,155.1946861,149.3365357,67.25731066,42.57451113,56.76853418,0.159963663,Diamond
611,0,0.591484419,0.015546559,0.028882661,0.619047619,0.047630844,0.770749772,0.832382449,0.28271119,0,0.512886087,0.016194332,0.02833148,0.642335766,0.040773286,0.804620093,0.97794198,0.000185098,12,12,1457.78222,247509.5,3141.256045,1457.771484,262.2337036,0.179886701,0.647461447,0.315206426,39.86711434,5.559095569,2.154818465,11.97884178,1.826306145,51,0.951440562,0.022197128,0.978284885,561.3723213,765.5319314,549.4350863,0.981014496,4.859213585,0.998605018,0.461061127,9.20409357,150.5728403,156.6501813,154.2638798,54.09305376,34.8968044,45.77021324,-0.011863333,Diamond
612,0,0.501598817,0.080303479,0.015294769,0.836538462,0.00107043,0.690964949,1,0.837944491,0,0.540498774,0.057230179,0.01555213,0.645833333,0.014545222,0.793231999,0.890156423,0.008099319,1,1,1543.752895,311133,3362.047015,1541.071411,303.1695251,0.196726461,0.66594409,0.345898259,36.32967294,5.092045099,2.177840136,11.08966019,1.822997716,57,0.946684739,0.017799462,0.982511818,629.4019695,791.5179919,591.3390252,0.978364431,4.400401859,0.998922235,0.478430036,9.243329926,143.9690429,155.541026,150.9966571,58.75423374,37.57585957,49.93951514,-0.087241752,Diamond
613,0,0.624329659,0.014638852,0.029518255,0.64084507,0.047511282,0.77859952,0.89371112,0.156228334,0,0.503346992,0.022679886,0.029518255,0.65625,0.042631266,0.799295564,0.976378941,0.001930359,10,10,1429.886709,331430.5,3195.985176,1423.021729,343.3450317,0.24127884,0.678344289,0.407748924,30.81889339,4.16457667,2.235131746,9.308377524,1.809355366,67,0.93742568,0.017027703,0.983257386,649.6078963,836.5907302,644.518531,0.96727525,4.660387673,0.998913951,0.474295929,9.260071717,144.7269065,152.932633,149.3803489,61.05914024,38.14642117,51.16166059,-0.045561519,Diamond
614,0,0.535683577,0.039323859,0.028189728,0.610062893,0.049528087,0.794665488,0.904526386,0.172419874,0,0.529913849,0.017926198,0.029194212,0.664179104,0.040527837,0.808477923,0.977444469,0.018503162,13,14,1243.32176,410392,2950.654217,1199.253662,480.0197144,0.400265373,0.712900236,0.592341436,21.21474178,2.590147286,2.373202425,6.146943821,1.757101767,74,0.940739092,0.014690832,0.985521864,722.8605144,853.6468143,582.9778519,0.916432827,4.735140408,0.99899115,0.459172833,9.462537433,137.4518865,151.2182791,145.525496,64.81628207,39.3100813,53.81796234,-0.138129864,Diamond
